Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na
6.522092798,0,0.75,0.388581117,0.398226917,1,1,0.333333333,0.333333333,1,0,0,0.272727273,0.4,1,0.75,0.6,0.698970004,0.73248676,0.338235294,0.770491803,1,0,0.1,0.1,0.666666667,0.035625,0.333333333,1,0.5,0.5,0.75,0.25,0.166666667,0.146527286,0.666666667,0,0.074779378,0.161702128,1,0.5,1,1,0.410426754,0,0,0.38365693,0.333333333,0,0.333333333,0,0.375,0,0.333333333,0.470880288,1,0,0.2,0.4,0.411214953,0.333333333,0.5,0.403385049,0.666666667,1,1,0,0,0,0,0,0,0,0.75,1,0,0.926628408,0.250186815,0.666666667,0.75,11.76368418,1,0,0
6.833031733,0.487991956,0.75,0.388581117,0.397339309,1,1,0,0.333333333,1,0,0,0.545454545,0.2,1,0.75,1,0.84509804,0.73248676,0.294117647,0.672131148,0,0,0.3,0.2,0.666666667,0.21375,0.333333333,1,0.5,0.5,0.75,0.25,0.333333333,0.097802977,0.666666667,0,0.130051092,0.136170213,1,0.75,1,1,0.450375285,0.47008547,0,0.629215804,0,0,0.666666667,0.5,0.5,0,0.333333333,0.772942881,1,0.333333333,0.8,0.8,0.373831776,0.666666667,0.5,0.342736248,0.666666667,1,1,0,0.078610603,0,0,0,0,0,1,1,0,0.557885891,0.500249004,0.666666667,0.75,12.07823927,1,0,0
4.574710979,0,0.75,0.485692615,0.404406241,1,1,0.333333333,0.333333333,1,0,0,0.681818182,0.4,1,0.75,0.6,0.84509804,0.73248676,0.051470588,0.131147541,0,0,1,1,0.666666667,0.114375,0.666666667,1,1,0.75,0.75,0.75,0.666666667,0.205882353,0.666666667,0,0.197863446,0.2599018,1,1,1,1,0.590011524,0,0,0.551528397,0,0,0.666666667,0,0.375,0,0.666666667,0.564575034,1,0,0.2,0.8,0.065420561,0.666666667,0.5,0.332863188,0.666666667,1,1,0.184364061,0.053016453,0,0,0,0,0,0.75,1,0,0.836828837,0,0.666666667,0.75,12.27373129,0,0,0
6.023447593,0,1,0.388581117,0.238759706,1,1,1,0.333333333,1,0,0,0.818181818,0.4,1,0.75,0.6,0.84509804,0.73248676,0.007352941,0.032786885,0,0,0.3,0.2,1,0.27,1,1,1,1,0.75,0.75,1,0.102409639,0.666666667,0,0.41430562,0.240589198,1,1,1,1,0.562845481,0,0,0.526134243,0.333333333,0,0.666666667,0.5,0.25,0,0.666666667,0.643792813,1,0.333333333,0.8,0.8,0.009345794,1,0.5,0.341325811,0.666666667,1,1,0,0.263254113,0,0,0,0,0,0.75,1,0,0.721057054,1,1,1,12.31043266,1,0,0
5.631211782,0,0.75,0.602701261,0.471351663,1,1,0,0.333333333,1,0,0,0.954545455,0.4,1,0.75,0.6,0.954242509,0.73248676,0.007352941,0.016393443,0,0,0.9,0.9,0.666666667,0.196875,1,1,1,1,0.75,1,0.833333333,0,0.666666667,0,0.985137018,0.347135843,1,1,1,1,0.699534796,0,0,0.653908084,0,0,0.666666667,0.5,0.375,0,1,0.712414374,1,0.333333333,1,0.8,0,1,0.75,0.516220028,0.666666667,1,1,0.144690782,0.179159049,0,0,0.295833333,0,0,0.75,1,0,0.647685462,0.250186815,1,1,12.93675161,0,0,0
5.945420609,0,1,0.388581117,0.335012433,1,0.5,0,0.333333333,1,0,0,0.818181818,0.4,1,0.75,0.6,0.84509804,0.73248676,0,0.016393443,0,0,1,1,0,0,0.666666667,1,1,0.75,1,0.25,0.833333333,0,0.666666667,0,0.600557362,0.211620295,1,1,1,1,0.5145738,0,0,0.481011052,0.333333333,0,0.666666667,0,0.25,0,0.666666667,0.470880288,1,0.333333333,0.8,0.8,0,0.666666667,0.5,0.403385049,0.666666667,1,1,0.252042007,0.221206581,0,0,0,0,0,0.75,1,0,0.836828837,0,1,1,12.14286657,0,0,0
6.88550967,0.795880601,1,0.189076975,0.232939865,1,0.5,0.333333333,0.333333333,1,0,0,0.818181818,0.4,1,1,0.6,0.84509804,0.73248676,0.007352941,0.016393443,0,0,1,1,0.333333333,0,0.666666667,1,1,0.75,0.75,0.25,1,0.195960312,0.666666667,0,0.062703205,0.203109656,1,1,1,1,0.496705807,0,0,0.464308487,0.333333333,0,0.333333333,0.5,0.125,0,0.666666667,0.356207187,1,0,0.2,0.8,0,1,0.5,0.401269394,0.666666667,1,1,0,0.212065814,0,0,0,0,0,0.75,1,0,0.964984046,0.250186815,1,1,12.20557252,0,1,0
6.962243464,0,0.75,0.592175245,0.424280112,1,1,0,0.333333333,1,0,0,0.545454545,0.4,1,0.75,0.6,0.77815125,0.73248676,0.235294118,0.540983607,0,0,0.7,0.7,0.666666667,0.1,0.333333333,1,0.5,0.75,0.75,0.25,0.666666667,0.114103473,0.666666667,0,0.254993033,0.195253682,1,0.5,1,1,0.574195549,0,0,0.53674401,0,0.5,0.666666667,0,0.375,0,0.333333333,0.643792813,1,0.333333333,0.6,0.8,0.299065421,1,0.5,0.337094499,0.666666667,1,1,0,0,0,0,0.39375,0,0,0.5,1,0,0.647685462,0.500249004,0,0.25,12.10071213,0,0,0
6.042632834,0.668095268,0.25,0.485692615,0.331169335,1,1,0,0.333333333,1,0,0,0.409090909,0.4,1,0.25,0,0.84509804,0.73248676,0.080882353,0.180327869,0,0,1,1,0.666666667,0.125,0.333333333,0.666666667,1,0.75,1,1,1,0.231927711,0.666666667,0,0.016256386,0.219967267,1,1,1,1,0.526879334,0,0,0.492513964,0.666666667,0,0.666666667,0,0.25,0.23104906,0.333333333,0.712414374,1,0,0.2,0.8,0.102803738,1,1,0.552891396,0.666666667,1,1,0,0,0,0,0,0,0,0.75,1,0,0.964984046,0.500249004,0.666666667,0,12.2370867,0,0,0
6.980075941,0,0.75,0.466207065,0.368783783,1,1,0,0.333333333,1,0,0,0.681818182,0.4,1,0.75,0.6,0.84509804,0.73248676,0.007352941,0.032786885,0,0,1,1,0,0,0.666666667,1,1,0.75,0.75,0.75,0.833333333,0,0.666666667,0,0.575940548,0.20294599,1,1,1,1,0.496400742,0,0,0.464023319,0,0,0.666666667,0,0.25,0,0.666666667,0.470880288,1,0,0.2,0.8,0.009345794,0.666666667,0.75,0.582510578,0.666666667,1,1,0.16336056,0.170018282,0,0,0,0,0,0.75,1,0,0.647685462,0.250186815,0.666666667,0.75,12.17561344,0,0,0
6.800170068,0.668095268,0.75,0.412469402,0.330001534,1,1,0,0.333333333,1,0,0,0.454545455,0.2,1,0.25,1,0.698970004,0.73248676,0.220588235,0.508196721,0,0,0.7,0.7,0,0,0.333333333,1,0,0,0.25,0,0,0,0,0,0,0,1,0.5,1,1,0.457882776,0.598290598,0,0.673218671,0,0,0.666666667,0,0.75,0.23104906,0.333333333,0.920782221,1,0,0.2,0.4,0.280373832,0.333333333,0.5,0.37235543,0.666666667,1,1,0.179696616,0,0,0,0,0,0,0.75,1,0,0.721057054,0.750186691,0.666666667,0,11.87027118,0,0,0
7.265429723,0,0.75,0.388581117,0.443698284,1,1,0.333333333,0.333333333,1,0.5,0,0.545454545,0.4,1,0.75,0.6,0.77815125,0.885621875,0.191176471,0.442622951,0,0,0.3,0.2,0.666666667,0.19375,0.666666667,0.666666667,0.5,0.75,0.75,0.25,0.333333333,0.120127569,0.666666667,0,0.353924756,0.235679214,1,1,1,1,0.552988538,0,0,0.516920212,0,0,0.666666667,0,0.375,0,0.666666667,0.643792813,1,0.333333333,0.6,0.8,0.242990654,1,0.5,0.329337094,0.666666667,1,1,0,0,0.179347826,0,0,0,0,0.75,1,0,0.557885891,0.250186815,0.666666667,0.75,12.11669483,1,0,0
7.090909822,0,0.75,0.450888743,0.386215211,1,1,0,0.333333333,1,0,0,0.363636364,0.4,1,0.75,0.6,0.602059991,0.73248676,0.264705882,0.606557377,0,0,0.3,0.2,0,0,0.333333333,1,0.5,0.5,0.75,0.25,0.833333333,0,0.666666667,0,0.401300511,0.141407529,1,0.75,1,1,0.359675084,0,0,0.336215505,0,0,0.333333333,0,0.375,0,0.333333333,0.470880288,1,0,0.2,0.8,0.317757009,0.333333333,0.25,0.197461213,0.666666667,1,1,0,0,0,0,0,0,0,0.75,0.5,0,0.783091851,0,0.333333333,0.25,11.66177641,0,0,0
6.29710932,0,0.75,0.485692615,0.402027371,1,1,0,0.333333333,1,0,0,0.545454545,0.6,1,0.75,0.6,0.84509804,0.73248676,0.080882353,0.180327869,1,0,1,1,0,0,0.666666667,1,1,1,0.75,0.25,0.5,0.02551382,0.833333333,0.76458616,0.176033442,0.2700491,1,1,1,1,0.611324296,0,0,0.571451058,0.333333333,0,0.666666667,0,0.375,0,0.666666667,0.643792813,0,0.333333333,0.6,0.8,0.102803738,1,0.5,0.411142454,0.666666667,1,1,0.091015169,0.13345521,0,0,0,0,0,0.75,1,0,0.721057054,0.750186691,0.666666667,0.75,12.27022047,0,0,0
6.71417053,0.407006649,0.75,0.388581117,0.397339309,1,1,0,0.333333333,1,0,0,0.318181818,0.4,1,0.75,0.2,0.77815125,0.885621875,0.507352941,0.983606557,0,0,1,1,0,0,0.333333333,1,0.25,0.5,0.75,0.25,0.833333333,0,0.666666667,0,0.361356247,0.127332242,1,0.5,1,1,0.393186643,0.291132479,0,0.528757276,0,0,0.666666667,0,0.375,0,0.333333333,0.643792813,1,0.333333333,0.8,0.4,0.644859813,0.333333333,0.25,0.169252468,0.666666667,1,1,0.390898483,0,0,0,0,0,0,0,1,0,0.783091851,0.750186691,0.666666667,0.75,11.84581988,0,0,0
6.610696045,0,0.75,0.418208121,0.366343904,1,1,0,0.333333333,1,0,0,0.454545455,0.4,1,0.75,0.6,0.84509804,0.73248676,0.051470588,0.114754098,0,0,1,1,0.666666667,0.0675,0.333333333,1,1,0.75,0.75,0.25,0.833333333,0,0.666666667,0,0.62656758,0.220785597,1,1,1,1,0.528284584,0,0,0.493827558,0,0,0.666666667,0,0.375,0,0.333333333,0.564575034,1,0,0.2,0.8,0.065420561,0.333333333,0.5,0.380112835,0.666666667,1,1,0.140023337,0.100548446,0,0,0,0,0,1,1,0,1,0.250186815,0.666666667,0.75,12.09514108,0,0,0
6.670766321,0,0.25,0.321096624,0.299328966,1,1,0,0.333333333,1,0.5,0,0.227272727,0.4,1,0.75,0.6,0.602059991,0.885621875,0.397058824,0.147540984,0,0,0.3,0.2,0,0,0.333333333,1,0.5,0.5,0.75,0.25,0.833333333,0,0.666666667,0,0.418485834,0.147463175,1,1,1,1,0.375543736,0,0,0.351049135,0,0,0.333333333,0,0.25,0,0.333333333,0.356207187,1,0,0.2,0.4,0.504672897,0.333333333,0.25,0.198166432,0.333333333,1,1,0,0,0,0,0,0,0,0.75,1,0,0.836828837,0.500249004,0.666666667,0.75,11.58896015,0,0,0
6.661854741,0.487991956,0.75,0.418208121,0.333730646,1,1,0,0.333333333,1,0,0,0.454545455,0.4,1,0.75,1,0.77815125,0.73248676,0.102941176,0.245901639,0,0,1,1,0,0,0.666666667,0.666666667,1,0.75,0.75,0.25,0.666666667,0.068568391,0.666666667,0,0.173711101,0.124549918,1,1,1,1,0.335251555,0.423611111,0,0.554854184,0,0,0.666666667,0.5,0.375,0,0.666666667,0.643792813,1,0,0.2,0.8,0.130841121,0.666666667,0.5,0.341325811,0.666666667,1,1,0,0.226691042,0,0,0,0,0,0.75,1,0,0.783091851,0,0.666666667,0.75,12.07767093,0,0,0
5.703782475,0,0.75,0.495063747,0.465159741,1,1,0,0.333333333,1,0,0,0.727272727,0.4,1,0.75,0.6,0.77815125,0.94639463,0.433823529,0.098360656,0,0,0.6,0.6,0,0,0.333333333,0.666666667,0.5,0.5,0.75,0.25,0.833333333,0,0.666666667,0,0.507199257,0.178723404,1,1,1,1,0.468543575,0,0,0.437983119,0,0.5,0.333333333,0,0.375,0,0.666666667,0.564575034,1,0.333333333,0.8,0.8,0.551401869,0.333333333,0.25,0.211565585,0.666666667,1,1,0,0.065813528,0,0,0,0,0,1,1,0,0.836828837,0.750186691,0.666666667,0.5,11.97350987,0,0,0
7.281385664,0.975983912,0.25,0.189076975,0.203387148,1,1,0,0.333333333,1,0,0,0.136363636,0.4,1,1,0.8,0.698970004,0.73248676,0.007352941,0.032786885,0,0,1,1,0.666666667,0.05,0.333333333,1,1,0.75,0.75,1,1,0.09691708,0.666666667,0,0,0.089525368,1,0.75,1,1,0.441306402,0,0,0.412522473,0.333333333,0,0.333333333,0,0.25,0,0.333333333,0.470880288,1,0,0.2,0.6,0.009345794,1,0.5,0.370239774,0.666666667,1,1,0,0.0511883,0,0,0,0,0,0.75,1,0,0.647685462,0,0.666666667,0.75,11.88448902,0,0,0
4.736198448,0,0.75,0.388581117,0.544516242,1,1,0,0,1,0.5,0,0.727272727,0.4,1,0.75,0.6,0.77815125,0.73248676,0.397058824,0.901639344,1,0,0.1,0.1,0.666666667,0.115,0.333333333,0.666666667,0.5,0.75,0.75,0.5,0.666666667,0.006201276,0.5,0.589552239,0.420343706,0.296072013,1,0.5,1,1,0.723389176,0,0,0.676206577,0.333333333,0,0.666666667,0,0.375,0,0.666666667,0.643792813,1,0.666666667,0.8,0.6,0.504672897,0.333333333,0.5,0.317348378,0.666666667,1,1,0.19369895,0.219378428,0.347826087,0,0,0,0,0.5,1,0,0.926628408,0.250186815,0,0.25,12.28765263,1,0,0
7.156956365,0,0.75,0.394699272,0.374287142,1,1,0.333333333,0.333333333,1,0,0,0.681818182,0.4,1,0.75,0.6,0.698970004,0.885621875,0.235294118,0.032786885,0,0,0.6,0.6,0,0,0.333333333,1,0.5,0.75,0.75,0.5,0.5,0.094259391,0.5,0.097693351,0.169066419,0.170212766,1,0.5,1,1,0.429837847,0,0,0.401801947,0,0,0.666666667,0,0.375,0,0.666666667,0.470880288,1,0,0.2,0.4,0.299065421,0.333333333,0.5,0.341325811,0.666666667,1,1,0,0,0,0,0.6,0,0,0.75,1,0,0.884228217,0.750186691,0.666666667,0.75,11.92171836,0,0,0
7.059617628,0.668095268,0.75,0.388581117,0.449144198,1,1,0,0.333333333,1,0,0,0.272727273,0.2,1,0.25,0,0.602059991,0.630929754,0.286764706,0.655737705,0,0,0.7,0.7,0,0,0.333333333,1,0.5,0.75,0.75,0.75,1,0.212260808,0.666666667,0,0,0.196072013,1,0.5,1,1,0.50185464,0,0,0.46912149,0.666666667,0,0,1,0,0.23104906,0.333333333,0.564575034,1,0,0.2,0.2,0.364485981,0.333333333,0.5,0.282087447,0.333333333,1,1,0.140023337,0,0,0,0,0,0,0.75,1,0,0,0.500249004,0.666666667,0,11.59872694,0,0,0
5.739792912,0.487991956,0.75,0.388581117,0.347771111,1,1,0.333333333,0.333333333,1,0,0,0.590909091,0.4,1,0.75,1,0.77815125,0.73248676,0.095588235,0.213114754,0,0,0.6,0.6,0.666666667,0.07,0.333333333,1,1,0.75,0.75,0.25,0.666666667,0.09177888,0.666666667,0,0.083139805,0.114075286,1,0.75,1,1,0.278392384,0.429487179,0,0.531596759,0,0,0.666666667,0.5,0.375,0,0.666666667,0.564575034,1,0.333333333,0.6,0.8,0.121495327,1,0.5,0.296191819,0.666666667,1,1,0.221703617,0.115173675,0,0,0,0,0,0.75,1,0,0.647685462,0,0.666666667,0.75,12.01733052,1,0,0
