MSSubClass,MSZoning,Neighborhood,OverallQual,YearRemodAdd,RoofStyle,MasVnrType,ExterQual,BsmtQual,BsmtExposure,HeatingQC,CentralAir,FirstFlrSF,GrLivArea,BsmtFullBath,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,PavedDrive,LotFrontage
0.294117647,0.75,0.136363636,0.555555556,0.37704918,1,0,0.333333333,0.5,0.25,1,1,0.495178016,0.651733211,0,0.666666667,0.666666667,0.6,0.6,0.333333333,0.5,1,0.645142585
0,0.75,0.545454545,0.666666667,0.573770492,1,0.666666667,0.333333333,0.5,0.25,0.25,1,0.497010627,0.464593425,0,0.333333333,0.333333333,0.6,0.8,0.333333333,0.5,1,0.495063747
0.176470588,0.25,0.181818182,0.333333333,0.245901639,0,0,0.333333333,0.5,0.25,1,1,0.41080959,0.548171046,0,0.666666667,0,0.2,0.4,0.333333333,0.25,1,0.328426367
0.235294118,0.75,0.590909091,0.666666667,0.163934426,0,0.666666667,0.666666667,0.75,0.25,1,1,0.368335264,0.639265703,0,0.666666667,0.333333333,0.8,1,1,0.5,1,0.388581117
0,0.75,0.5,0.555555556,0.409836066,0,0,0.333333333,0.75,0.25,0.5,1,0.493951327,0.461733666,0,0.333333333,0,0.2,0.8,0.333333333,0.5,1,0.388581117
0.235294118,0.75,0.545454545,0.666666667,0.540983607,1,0.666666667,0.333333333,0.5,0.25,0.5,1,0.450375285,0.626703107,0,0.333333333,0.333333333,0.8,0.8,0.666666667,0.5,1,0.495063747
0.176470588,0.25,0.227272727,0.333333333,0.114754098,0,0,0.333333333,0.5,0.25,0.75,1,0.326747077,0.434278893,0,0.333333333,0,0.2,0,0,0,0,0.35637473
0,0.75,0.272727273,0.444444444,0.098360656,0,0,0.333333333,0.5,0.25,1,1,0.372592152,0.348290066,0.333333333,0.666666667,0,0.2,0.8,0.666666667,0.5,1,0.369595419
0.235294118,0.75,0.545454545,0.555555556,0.37704918,0,0.666666667,0.333333333,0.5,0.5,0.5,1,0.571452363,0.733211913,0.333333333,0.666666667,0.333333333,0.8,0.8,0.333333333,0.5,1,0.388581117
0.382352941,0.75,0.681818182,0.444444444,0.114754098,0,0,0.333333333,0.75,0.75,0.75,1,0.315102055,0.294549724,0,0.333333333,0,0.2,0.4,1,0.25,1,0.388581117
0.176470588,0.25,0.181818182,0.333333333,0.93442623,0,0,0.333333333,0,0,0.75,0,0.264569322,0.3553418,0,0.333333333,0,0.2,0,0,0,0,0.335613777
0.235294118,0.75,0.363636364,0.444444444,0.639344262,0,0.666666667,0.333333333,0.75,0.75,0.5,1,0.429837847,0.647002955,0,0,0.666666667,0.6,0.8,0.333333333,0.5,1,0.445638443
0,0.75,0.681818182,0.444444444,0.229508197,0,0,0.333333333,0.75,0.25,0.75,1,0.429837847,0.401801947,0.333333333,0.666666667,0,0.2,0.4,0.333333333,0.5,1,0.50420347
0.117647059,0.25,0.227272727,0.555555556,0.06557377,0,0,0.333333333,0.5,0.5,0.75,1,0.467556786,0.557711456,0,0.666666667,0,0.2,0.4,0.333333333,0.25,1,0.238502279
0.058823529,0.25,0.227272727,0.333333333,0.213114754,0.5,0,0.333333333,0.25,0.25,0.75,1,0.432376461,0.404174981,0,0.333333333,0,0.2,0.4,0.333333333,0.25,0,0.388581117
0,0.75,0.272727273,0.444444444,0.114754098,0,0.333333333,0.333333333,0.5,0.25,1,1,0.638063697,0.596446398,0.333333333,0.333333333,0.333333333,0.6,0.8,0.666666667,0.5,1,0.530341853
0.147058824,0.75,0.363636364,0.555555556,0.901639344,0,0,0.333333333,0.5,0.25,0.75,1,0.345392885,0.322864854,0,0.666666667,0,0.2,0.4,0.333333333,0.5,1,0.382360131
0,0.75,0.272727273,0.444444444,0.68852459,0,0,0.333333333,0.5,0.25,0.5,1,0.372592152,0.348290066,0,0.333333333,0,0.2,0.4,0.666666667,0.25,1,0.573938061
0.294117647,0.25,0,0.444444444,0.983606557,0,0,0.333333333,0.5,0.5,0.5,0,0.219150631,0.450057679,0,0.333333333,0,0.2,0.4,0.333333333,0.25,0,0.388581117
0,0.75,0.954545455,0.888888889,0.032786885,1,0.666666667,0.666666667,1,1,1,1,0.647802186,0.6055497,0.333333333,0.666666667,0.333333333,0.8,0.8,1,0.75,1,0.570180263
0,0.75,0.272727273,0.444444444,0.098360656,1,0.666666667,0.333333333,0.5,0.25,1,1,0.374702773,0.350263023,0,0.666666667,0,0.2,0.8,1,0.25,1,0.418208121
0,0.75,0.363636364,0.444444444,0.704918033,0,0.666666667,0.333333333,0.5,0.25,0.5,1,0.371744596,0.347497792,0,0.333333333,0,0.2,0.8,0.666666667,0.25,1,0.388581117
1,0,0.227272727,0.555555556,0.163934426,1,0,0.333333333,0.5,0.5,1,0,0.502455805,0.681182488,0,0.333333333,0.333333333,0.8,0.4,0.333333333,0.5,1,0.388581117
0.323529412,0.25,0.227272727,0.444444444,0.737704918,1,0,0.333333333,0.5,0.25,0.5,0,0.442363972,0.656732121,0,0.333333333,0,0.2,0.4,0.333333333,0.5,0,0.538659955
0.235294118,0.75,0.590909091,0.555555556,0.180327869,0,0,0.333333333,0.75,0.25,1,1,0.38590107,0.555074796,0,0.333333333,0.333333333,0.6,0.8,1,0.5,1,0.577658092
0.235294118,0.75,0.590909091,0.666666667,0.016393443,0,0,0.666666667,1,0.25,1,1,0.369617366,0.63682363,0,0.666666667,0.333333333,0.8,1,0.666666667,0.5,1,0.769684405
0,0.75,0.681818182,0.444444444,0.475409836,1,0,0.333333333,0.75,0.75,0.5,1,0.39077367,0.365285706,0.333333333,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.388581117
0.176470588,0.75,0.727272727,0.666666667,0.163934426,0,0,0.666666667,0.5,0.25,0.75,1,0.380135924,0.513464145,0,0.666666667,0.333333333,0.8,0.4,0.333333333,0.25,1,0.35637473
0.411764706,0.75,0.363636364,0.444444444,0.950819672,0,1,0.333333333,0.5,0.25,0.75,1,0.386717539,0.618687825,0,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.558672394
0,0.75,0.363636364,0.444444444,0.885245902,1,0.666666667,0.333333333,0.5,0.25,0.5,1,0.450375285,0.420999844,0.333333333,0.333333333,0,0.2,0.8,0.333333333,0.25,1,0.388581117
0.058823529,0.75,0.181818182,0.222222222,0.098360656,0,0,0.666666667,0.5,0.25,0.75,1,0.295379622,0.276113674,0,0.333333333,0,0.2,0,0,0,0,0.363044098
0,0.75,0.363636364,0.555555556,0.819672131,1,1,0.666666667,0.5,0.25,1,1,0.500045393,0.467430251,0,0.666666667,0,0.2,0.4,0.333333333,0.5,1,0.495063747
0.411764706,0.75,0.363636364,0.444444444,0.704918033,0,0,0.333333333,0.5,0.25,0.5,1,0.589057088,0.550636215,0,0.333333333,0,0.2,0.4,0.333333333,0.75,1,0.418208121
0,0.75,0.818181818,0.888888889,0.016393443,0,1,0.666666667,0.75,0.25,1,1,0.569947656,0.532773183,0,1,0.333333333,0.8,0.8,1,0.5,1,0.471175462
0.588235294,1,0.818181818,0.888888889,0.147540984,0,0.666666667,0.666666667,1,0.75,1,1,0.617801036,0.577505356,0.333333333,0.666666667,0.333333333,0.6,0.8,1,0.5,1,0.321096624
0,0.75,0.363636364,0.444444444,0.819672131,0,0,0.333333333,0.5,0.25,0.5,1,0.448301673,0.419061481,0.333333333,0.333333333,0.333333333,0.6,0.8,1,0.25,1,0.440312596
0,0.75,0.590909091,0.888888889,0.049180328,0,1,1,1,1,1,1,0.62590672,0.585082352,0.333333333,1,0.666666667,0.8,0.8,1,0.75,1,0.256561468
0.176470588,0.75,0.772727273,0.666666667,0.885245902,0,0,0.666666667,0.5,0.25,0.5,1,0.515445432,0.680564313,0,0.333333333,0.333333333,0.6,0.8,1,0.5,1,0.499661818
0.147058824,0.75,0.727272727,0.444444444,0.950819672,0,0,0.333333333,0.5,0.25,0.25,0,0.325310895,0.304092699,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.35637473
0,0.75,0.363636364,0.444444444,0.836065574,0,0.666666667,0.333333333,0.5,0.25,1,1,0.430201551,0.402141928,0.333333333,0.333333333,0,0.2,0.8,0.666666667,0.25,1,0.495063747
0.235294118,0.75,0.863636364,0.777777778,0.147540984,0,0,0.666666667,0.75,0.25,1,1,0.412337073,0.616469948,0,0.666666667,0,0.2,0.8,1,0.5,1,0.517503342
0.235294118,0.75,0.590909091,0.555555556,0.131147541,0,0,0.666666667,0.75,0.25,1,1,0.418760958,0.677457132,0,0.666666667,0.333333333,0.6,1,0.666666667,0.5,1,0.388581117
0.058823529,0.25,0.181818182,0.444444444,0.278688525,0,0,0.333333333,0.5,0.25,0.5,1,0.364462689,0.340690842,0.333333333,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.328426367
0,0.75,0.136363636,0.444444444,0.147540984,1,1,0.333333333,0.5,0.75,1,1,0.574940253,0.53744014,0,0.333333333,0.333333333,0.8,0.6,0.333333333,0.25,1,0.434908997
0,0.75,0.409090909,0.555555556,0.540983607,0,0,0.333333333,0.5,1,0.5,1,0.584973668,0.546819132,0.333333333,0.666666667,0.666666667,0.6,0.8,0.666666667,0.5,1,0.388581117
0.235294118,0.75,0.954545455,0.888888889,0.016393443,1,1,1,1,1,1,1,0.623296824,0.754924369,0,1,0.333333333,0.8,1,0.666666667,0.75,1,0.602701261
0.294117647,0.25,0.227272727,0.666666667,0.06557377,0.5,0,0.333333333,0.5,0.25,1,1,0.274023696,0.501351683,0,0.666666667,0.333333333,0.8,0.4,0.333333333,0.5,0,0.388581117
0.176470588,0.75,0.363636364,0.333333333,0.049180328,0,0,0.333333333,0.5,0.25,0.75,1,0.508711044,0.583457779,0,0.333333333,0.333333333,0.8,0.8,0.333333333,0.25,1,0.388581117
0.235294118,0.75,0.772727273,0.555555556,0.31147541,0,0.666666667,0.666666667,0.75,0.25,0.5,1,0.472465199,0.643585052,0,0.333333333,0.333333333,0.6,0.8,0.333333333,0.5,1,0.566383922
0,0.75,0.363636364,0.444444444,0.868852459,0,0,0.333333333,0.5,0.25,0.5,1,0.460576263,0.430535469,0,0.333333333,0,0.2,0.8,0.333333333,0.25,1,0.471175462
0.235294118,0.75,0.590909091,0.666666667,0.06557377,0,0,0.666666667,0.75,0.25,1,1,0.349014284,0.579774978,0,0.666666667,0.333333333,0.8,0.8,1,0.5,1,0.400717941
0,0.75,0.363636364,0.444444444,0.885245902,1,0,0.333333333,0.5,0.25,0.75,1,0.433459247,0.405187143,0,0.333333333,0,0.2,0.8,0.333333333,0.25,1,0.495063747
0,0.75,0.454545455,0.555555556,0.081967213,0,0,0.333333333,0.75,0.25,1,1,0.455850004,0.426117478,0.333333333,0.666666667,0,0.2,0.4,0.333333333,0.5,1,0.423859223
0,0.75,0.363636364,0.444444444,0.262295082,0,0.666666667,0.333333333,0.5,0.25,0.5,1,0.434538943,0.406196417,0,1,0,0.2,0.2,0.666666667,0.5,1,0.440312596
0.588235294,0.75,0.909090909,0.777777778,0.114754098,0,0,0.666666667,1,0.75,1,1,0.591201193,0.552640471,0.333333333,1,0.333333333,0.8,0.8,1,0.5,1,0.247642001
0,0.75,0.363636364,0.444444444,0.672131148,0,0.666666667,0.333333333,0.5,0.25,0.5,1,0.488381479,0.456527108,0,0.333333333,0.333333333,0.4,0.8,0.666666667,0.25,1,0.388581117
0,0.75,0.409090909,0.444444444,0.016393443,0,0,0.666666667,0.5,0.25,1,1,0.338044434,0.315995701,0,0.666666667,0.333333333,1,0.8,0.333333333,0.25,1,0.388581117
0.411764706,0.75,0.454545455,0.444444444,0.508196721,0,0,0.333333333,0,0,0.5,1,0.57716561,0.539520351,0,0.333333333,0,0.2,0.8,0.333333333,0.5,1,0.412469402
0.323529412,0.75,0.363636364,0.777777778,0.278688525,0,0,0.666666667,0.5,0.25,0.75,1,0.531357887,0.789528133,0.333333333,0.666666667,0.333333333,1,0.4,0.333333333,0.5,1,0.782673104
0.235294118,0.75,0.681818182,0.777777778,0.016393443,0,0,0.666666667,0.75,0.75,1,1,0.443769483,0.618503532,0,0.666666667,0.333333333,0.8,0.8,0.666666667,0.5,1,0.645142585
0,0.75,0.681818182,0.444444444,0.245901639,0,0,0.333333333,0.75,0.25,1,1,0.450030471,0.42067752,0,0.333333333,0,0.2,0.8,0.333333333,0.5,1,0.619605567
0.176470588,0.75,0.409090909,0.555555556,0.393442623,0,0,0.333333333,0.75,0.5,1,1,0.408506743,0.58589185,0.333333333,0.333333333,0,0.2,0.8,0.333333333,0.25,1,0.471175462
0.823529412,0.25,0.090909091,0.555555556,0.573770492,0,0.666666667,0.333333333,0.5,0.25,0.5,1,0.139594853,0.383298702,0,0.333333333,0.333333333,0,0.8,0.333333333,0.25,1,0
0,0.75,0.363636364,0.555555556,0.606557377,1,0,0.333333333,0.5,0.25,0.5,1,0.407736003,0.381141681,0.333333333,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.388581117
0,0.75,0.363636364,0.444444444,0.852459016,1,0,0.333333333,0.5,0.25,0.75,1,0.61580285,0.575637501,0,0.666666667,0.333333333,0.8,0.8,0.666666667,0.5,1,0.445638443
0,0.75,0.363636364,0.444444444,0.819672131,0,0,0.333333333,0.5,0.25,0.5,1,0.338044434,0.315995701,0.333333333,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.46117107
0.235294118,0.75,0.681818182,0.666666667,0.147540984,0,0,0.666666667,0.75,0.25,1,1,0.393186643,0.60363235,0.333333333,0.666666667,0,0.2,0.8,0.666666667,0.5,1,0.490407837
0.823529412,0.25,0.045454545,0.555555556,0.557377049,0,0,0.333333333,0.75,0.25,0.75,1,0.511653775,0.715024802,0.333333333,0.333333333,0.333333333,0.8,0.8,1,0.5,1,0.256561468
0,0.75,0.363636364,0.444444444,0.655737705,0,0.666666667,0.333333333,0.5,0.25,0.5,1,0.415751532,0.388634403,0.333333333,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.388581117
0,0.5,0.454545455,0.333333333,0.983606557,0,0,0,0.5,0.25,0.75,1,0.349464532,0.326670931,0,0.333333333,0,0.2,0.2,0.333333333,0.25,0,0.388581117
0.382352941,0.75,0.454545455,0.555555556,0.31147541,0,0,0.333333333,0.75,0.75,1,1,0.413478652,0.38650977,0.333333333,0.666666667,0,0.2,0.8,0.333333333,0.5,1,0.46117107
0,0.75,0.954545455,0.777777778,0.081967213,1,0.666666667,0.666666667,1,0.75,1,1,0.618685743,0.578332359,0.333333333,1,0.333333333,0.8,0.8,1,0.75,1,0.476078049
0,0.75,0.863636364,0.555555556,0.360655738,0,0,0.333333333,0.75,0.5,0.5,1,0.54555763,0.509973981,0.333333333,0.666666667,0.333333333,0.6,0.8,0.333333333,0.5,1,0.67476959
0,0.25,0.227272727,0.555555556,0.245901639,0,0,0.333333333,0.5,0.25,0.5,1,0.495178016,0.462880345,0.333333333,0.333333333,0,0.2,0.8,0.333333333,0.5,1,0.538659955
0,0.75,0.409090909,0.333333333,0.737704918,0,0,0.333333333,0.5,1,0.75,1,0.429837847,0.401801947,0.333333333,0.333333333,0,0.2,0.8,0.333333333,0.5,1,0.554755532
0.588235294,0.75,0.909090909,0.777777778,0.245901639,0,0,0.666666667,0.75,0.25,1,1,0.596626008,0.557711456,0.333333333,0.666666667,0.333333333,0.6,0.8,0.666666667,0.5,1,0.229131147
0,0.75,0.363636364,0.555555556,0.114754098,1,0,1,0.75,0.25,1,1,0.546093275,0.510474689,0.333333333,0.333333333,0.333333333,0.6,0.8,0.333333333,0.5,1,0.526111636
0.235294118,1,0.818181818,0.666666667,0.163934426,1,0.666666667,0.666666667,0.75,0.25,1,1,0.405414318,0.624172436,0,0.666666667,0.333333333,0.6,0.4,0.666666667,0.5,1,0.423859223
0,0.75,0.363636364,0.444444444,0.131147541,0,0.666666667,0.333333333,0.5,0.25,0.75,1,0.446216635,0.417112439,0.333333333,0.333333333,0,0.2,0.8,0.333333333,0.5,1,0.517503342
0.294117647,0.75,0.181818182,0.444444444,0.098360656,0,0,0.333333333,0.5,1,1,1,0.441306402,0.54884507,0.666666667,0.666666667,0.333333333,0.6,0.8,0.666666667,0.5,1,0.712627078
0.382352941,0.75,0.409090909,0.444444444,0.62295082,0,0,0.333333333,0.75,0.75,1,1,0.315102055,0.294549724,0.333333333,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.34958298
0,0.75,0.545454545,0.555555556,0.081967213,1,0,0.333333333,0.5,0.25,0.5,1,0.537156688,0.502120984,0.333333333,0.666666667,0.333333333,0.6,0.8,0.666666667,0.5,1,0.485692615
0.235294118,0.75,0.681818182,0.777777778,0.098360656,0,0.666666667,0.666666667,0.75,0.25,1,1,0.509596269,0.661824504,0,0.666666667,0.333333333,0.8,0.8,0.666666667,0.5,1,0.388581117
0,0.75,0.181818182,0.222222222,0.967213115,1,0,0.333333333,0,0,0.5,0,0.290678526,0.271719204,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.388581117
0.176470588,0.25,0.227272727,0.555555556,0.967213115,0,0,0.666666667,0.75,0.25,1,1,0.589057088,0.751143603,0,0.333333333,0.666666667,0.6,0.4,0.333333333,0.5,1,0.388581117
0,0.25,0.227272727,0.333333333,0.93442623,0,0,0,0.25,0.25,0.5,0,0.389965914,0.364530635,0,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.388581117
0.382352941,0.75,0.136363636,0.333333333,0.606557377,0,0,0.333333333,0.75,0.75,0.5,1,0.477952176,0.446778049,0.333333333,0.333333333,0,0.2,0.4,0.666666667,0.5,1,0.538659955
0,0.75,0.818181818,0.666666667,0.016393443,1,1,0.666666667,0.75,0.75,1,1,0.613346207,0.573341091,0,0.666666667,0,0.2,0.8,0.666666667,0.75,1,0.50869007
0,0.75,0.136363636,0.333333333,0.885245902,1,0,0.333333333,0.5,0.25,1,1,0.394786786,0.369037069,0.333333333,0.333333333,0.333333333,0.6,0.4,0.333333333,0.25,1,0.388581117
0.823529412,1,0.818181818,0.555555556,0.131147541,0,0.666666667,0.666666667,0.75,0.25,1,1,0.309142351,0.534179746,0,0.666666667,0.333333333,0.6,0.4,0.333333333,0.5,1,0.388581117
0,0.75,0.272727273,0.444444444,0.655737705,0,0,0.333333333,0.75,0.25,0.75,1,0.372592152,0.348290066,0,0.333333333,0.333333333,0,0.8,1,0.5,1,0.609555901
0.235294118,1,0.818181818,0.666666667,0.016393443,0,0,0.333333333,0.75,0.25,1,1,0.388345212,0.605931926,0.333333333,0.666666667,0.333333333,0.6,0.8,0.666666667,0.5,1,0.45606561
0,0.75,0.136363636,0.333333333,0.868852459,0,0,0.333333333,0,0,1,0,0.351260186,0.328349464,0,0.333333333,0,0.2,0.4,0.333333333,0.25,0,0.388581117
0.058823529,0.5,0.136363636,0.222222222,0.032786885,0,0,0.333333333,0.5,0.25,1,1,0.318047076,0.297302658,0,0.666666667,0,0.2,0,0,0,1,0.445638443
0.176470588,0.75,1,0.777777778,0.245901639,1,0.666666667,0.666666667,0.75,0.75,1,1,0.687203341,0.80356857,0.333333333,0.666666667,0.333333333,1,0.8,1,0.75,1,0.363044098
0,0.75,0.681818182,0.666666667,0.049180328,0,1,0.666666667,0.75,0.75,1,1,0.493951327,0.461733666,0.333333333,0.666666667,0,0.2,0.8,0.666666667,0.5,1,0.412469402
0,0.75,0.545454545,0.666666667,0.62295082,1,0.666666667,0.333333333,0.5,0.25,0.5,1,0.472465199,0.441648957,0,0.333333333,0,0.2,0.8,0.333333333,0.5,1,0.495063747
0.176470588,0.25,0.227272727,0.444444444,0.950819672,0,0,0.333333333,0.5,0.25,0.75,1,0.380135924,0.466298249,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.335613777
0,0.75,0.863636364,0.444444444,1,0,0,0.333333333,0.5,0.75,0.5,1,0.612897826,0.572921955,0.333333333,0.333333333,0.666666667,0.6,0.4,0.333333333,0.5,0,0.388581117
0.235294118,0.75,0.590909091,0.555555556,0.147540984,0,0.333333333,0.666666667,0.75,0.25,1,1,0.357919009,0.625981904,0.333333333,0.666666667,0.666666667,0.6,1,1,0.5,1,0.388581117
0.823529412,0.25,0.045454545,0.333333333,0.655737705,0,0,0.333333333,0.5,0.25,0.5,1,0.185991661,0.419061481,0,0.333333333,0,0.2,0.8,0.666666667,0.25,1,0
0,0.75,0.136363636,0.333333333,0.885245902,0,0,0.333333333,0.5,0.25,1,1,0.372592152,0.348290066,0,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.434908997
0,0.75,0.681818182,0.666666667,0.081967213,0,0.666666667,0.666666667,0.75,0.75,1,1,0.563101439,0.526373505,0.333333333,0.666666667,0,0.2,0.8,0.666666667,0.5,1,0.45606561
0,0.75,0.272727273,0.444444444,0.163934426,0,0,0.333333333,0.5,0.5,1,1,0.43704632,0.408540251,0.333333333,0.666666667,0.333333333,0.6,0.8,0.333333333,0.25,1,0.388581117
0,0.75,0.681818182,0.666666667,0.081967213,0,0.666666667,0.666666667,0.75,0.5,1,1,0.551935871,0.515936205,0.333333333,0.666666667,0,0.2,0.8,0.333333333,0.5,1,0.418208121
0,0,0,0.444444444,0.967213115,1,0,0,0.5,0.75,0.5,0,0.431290568,0.403159915,0,0,0,0.2,0.6,0.333333333,0.5,0,0.423859223
0.323529412,0.25,0.227272727,0.666666667,0.606557377,0,0,0.333333333,0.75,0.5,0.25,0,0.36661901,0.589511839,0,0.333333333,0.666666667,0.6,0.4,0.333333333,0.5,0,0.388581117
0.058823529,0.25,0,0.555555556,0.032786885,0,0,0.666666667,0.5,0.75,1,1,0.338044434,0.315995701,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.388581117
0.352941176,0.75,0.590909091,0.666666667,0.180327869,0,0,0.333333333,0.75,0.25,1,1,0.318047076,0.514455043,0,0.333333333,0.333333333,0.6,1,1,0.5,1,0.388581117
0,0.75,0.772727273,0.444444444,0.278688525,1,0,0.666666667,0.5,0.25,1,1,0.651263801,0.608785534,0.333333333,0.333333333,1,0.8,0.8,1,0.25,1,0.388581117
0.588235294,0.75,0.636363636,0.666666667,0.016393443,1,0.666666667,0.666666667,0.75,0.75,1,1,0.568436942,0.531361004,0.333333333,0.666666667,0.333333333,0.8,0.8,1,0.75,1,0.342664275
0,0.75,0.363636364,0.333333333,0.803278689,0,0,0.333333333,0.5,0.25,0.5,1,0.451063972,0.421643612,0.333333333,0.333333333,0.333333333,0,0.8,0.666666667,0.25,1,0.388581117
0,0.75,0.409090909,0.444444444,0.426229508,0,0,0.333333333,0.5,1,0.5,1,0.338044434,0.315995701,0,0.333333333,0,0.2,0.8,0.333333333,0.25,1,0.476078049
0,0.75,0.863636364,0.444444444,0.803278689,0,0,0.333333333,0.5,1,0.75,1,0.522347144,0.488277384,0,0.333333333,0.666666667,0.8,0.8,0.666666667,0.25,0.5,0.629389571
0.235294118,0.75,0.954545455,1,0.032786885,0,1,1,1,1,1,1,0.621985096,0.68195369,0.333333333,1,0.333333333,0.8,1,0.666666667,0.75,1,0.566383922
0,0.75,0.136363636,0.444444444,0.278688525,1,0,0.333333333,0.5,0.25,0.5,1,0.359675084,0.336215505,0.333333333,0.333333333,0,0.2,0.4,0.333333333,0.5,0,0.388581117
0,1,0.818181818,0.666666667,0.032786885,0,0,0.666666667,0.75,0.25,1,1,0.504253591,0.471363972,0,0.666666667,0.333333333,0.6,0.8,0.333333333,0.5,1,0.400717941
0,0.75,0.363636364,0.333333333,0.590163934,0,0,0.333333333,0.5,0.25,0.5,1,0.357037907,0.333750337,0,0.333333333,0,0.2,0,0,0,1,0.388581117
0.235294118,0.75,0.454545455,0.555555556,0.262295082,0,0.666666667,0.666666667,0.75,0.25,1,1,0.345392885,0.577712288,0,0.666666667,0,0.2,0.8,0.666666667,0.5,1,0.476078049
0.176470588,0.25,0,0.333333333,0.950819672,0,0,0.333333333,0.5,0.25,0.75,1,0.317067947,0.428963942,0,0.333333333,0,0.2,0.4,0.333333333,0.25,0.5,0.321096624
0.235294118,0.75,0.590909091,0.555555556,0.131147541,0,0,0.333333333,0.75,0.25,1,1,0.396777498,0.564433239,0,0.333333333,0.333333333,0.6,0.8,0.666666667,0.5,1,0.400717941
0,0.75,0.409090909,0.444444444,0.68852459,0,0,0.333333333,0.5,0.25,0.5,1,0.364029946,0.340286324,0.333333333,0.333333333,0,0.2,0.8,0.666666667,0.25,1,0.400717941
0,0.75,0.681818182,0.777777778,0.147540984,1,0,0.666666667,0.75,0.75,1,1,0.634902164,0.593491074,0,1,0.333333333,0.6,0.8,0.666666667,0.5,1,0.388581117
0,0.75,0.727272727,0.555555556,0.06557377,1,0.666666667,0.333333333,0.5,0.25,1,1,0.645545325,0.603440042,0.333333333,0.666666667,0.666666667,0.6,0.8,1,0.5,1,0.612936198
0.235294118,0.75,0.545454545,0.444444444,0.557377049,0,0.666666667,0.333333333,0.5,0.25,1,1,0.446912925,0.608974958,0.333333333,0.666666667,0.333333333,0.6,0.8,0.333333333,0.5,1,0.388581117
0.411764706,0.75,0.363636364,0.444444444,0.032786885,0,0.666666667,0.333333333,0.5,0.25,1,1,0.61846476,0.578125789,0,0.333333333,0,0.2,0.8,1,0.5,1,0.445638443
0.823529412,0.25,0.5,0.555555556,0.491803279,0,0,0.333333333,0.75,0.25,0.5,1,0.196247935,0.46087121,0,0.333333333,0.333333333,0.6,0.8,1,0.5,1,0.049425304
0,0.75,0.954545455,0.777777778,0.049180328,0,1,0.666666667,0.75,0.25,1,1,0.592860471,0.554191524,0,0.666666667,0.333333333,0.8,0.8,0.666666667,0.75,1,0.612936198
0.235294118,0.75,0.590909091,0.555555556,0.180327869,0,0,0.333333333,0.75,0.75,0.75,1,0.38179209,0.554191524,0,0.333333333,0.333333333,0.6,0.8,1,0.5,1,0.369595419
0.176470588,0.25,0.181818182,0.444444444,0.93442623,0,0,0.333333333,0.75,0.25,0.75,1,0.373437813,0.492513964,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.388581117
0,0.75,0.545454545,0.444444444,0.524590164,0,0,0.333333333,0.75,0.75,0.5,1,0.459904686,0.429907696,0,1,0,0.2,0.8,0.666666667,0.5,1,0.388581117
0,0.75,0.409090909,0.444444444,0.393442623,0,0,0.333333333,0.5,0.25,0.5,1,0.384673054,0.359582998,0.333333333,0.333333333,0,0.2,0.8,0.333333333,0.25,1,0.209645597
0.058823529,0.25,0.181818182,0.444444444,0.93442623,0,0,0.333333333,0.5,0.25,0.75,1,0.231641315,0.216532658,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.321096624
0.411764706,0.75,0.363636364,0.444444444,0.770491803,0,0,0.333333333,0.5,0.25,1,0,0.6374335,0.595857305,0,0.333333333,0,0.2,0,0,0,1,0.495063747
0,0.75,0.363636364,0.555555556,0.93442623,1,0.666666667,0.333333333,0.5,0.25,1,1,0.569696289,0.532538211,0.333333333,0.333333333,0.333333333,0.6,0.8,0.666666667,0.5,1,0.669030871
0,0.75,0.727272727,0.444444444,0.491803279,0,0.666666667,0.333333333,0.75,0.5,1,1,0.603816806,0.564433239,0.333333333,0.666666667,0.333333333,0.6,0.8,1,0.5,1,0.495063747
0,0.75,0.136363636,0.333333333,0.06557377,0,0,0.333333333,0.75,0.25,1,1,0.461915851,0.431787684,0.333333333,0.666666667,0,0.2,0.8,1,0.5,1,0.388581117
0.235294118,0.75,0.681818182,0.555555556,0.213114754,0,0,0.333333333,0.75,0.25,1,1,0.386717539,0.588710592,0.333333333,0.666666667,0,0.2,0.8,0.666666667,0.5,1,0.418208121
0.176470588,0.75,0.136363636,0.333333333,0.983606557,0,0,0.333333333,0,0,0.5,0,0.446912925,0.538134904,0,0.333333333,0,0.2,0.4,0.333333333,0.25,0,0.321096624
